journal_id,period,reference,account,signed_cents
JRN-036215,2025-09,INV-25-0032,cash,2404810
JRN-036215,2025-09,INV-25-0032,ar,-2404810
JRN-036216,2025-09,COST-INV-25-0032,cogs,1442886
JRN-036216,2025-09,COST-INV-25-0032,cash,-1442886
JRN-036217,2025-09,INV-25-0033,ar,2404810
JRN-036217,2025-09,INV-25-0033,revenue,-2404810
JRN-036218,2025-09,INV-25-0033,cash,2404810
JRN-036218,2025-09,INV-25-0033,ar,-2404810
JRN-036219,2025-09,COST-INV-25-0033,cogs,1442886
JRN-036219,2025-09,COST-INV-25-0033,cash,-1442886
JRN-036220,2025-09,INV-25-0034,ar,2404810
JRN-036220,2025-09,INV-25-0034,revenue,-2404810
JRN-036221,2025-09,INV-25-0034,cash,2404810
JRN-036221,2025-09,INV-25-0034,ar,-2404810
JRN-036222,2025-09,COST-INV-25-0034,cogs,1442886
JRN-036222,2025-09,COST-INV-25-0034,cash,-1442886
JRN-036223,2025-09,INV-25-0035,ar,2404810
JRN-036223,2025-09,INV-25-0035,revenue,-2404810
JRN-036224,2025-09,INV-25-0035,cash,2404810
JRN-036224,2025-09,INV-25-0035,ar,-2404810
JRN-036225,2025-09,COST-INV-25-0035,cogs,1442886
JRN-036225,2025-09,COST-INV-25-0035,cash,-1442886
JRN-036226,2025-09,INV-25-0036,ar,2404810
JRN-036226,2025-09,INV-25-0036,revenue,-2404810
JRN-036227,2025-09,INV-25-0036,cash,2404810
JRN-036227,2025-09,INV-25-0036,ar,-2404810
JRN-036228,2025-09,COST-INV-25-0036,cogs,1442886
JRN-036228,2025-09,COST-INV-25-0036,cash,-1442886
JRN-036229,2025-09,INV-25-0037,ar,2404810
JRN-036229,2025-09,INV-25-0037,revenue,-2404810
JRN-036230,2025-09,INV-25-0037,cash,2404810
JRN-036230,2025-09,INV-25-0037,ar,-2404810
JRN-036231,2025-09,COST-INV-25-0037,cogs,1442886
JRN-036231,2025-09,COST-INV-25-0037,cash,-1442886
JRN-036232,2025-09,INV-25-0038,ar,2404810
JRN-036232,2025-09,INV-25-0038,revenue,-2404810
JRN-036233,2025-09,INV-25-0038,cash,2404810
JRN-036233,2025-09,INV-25-0038,ar,-2404810
JRN-036234,2025-09,COST-INV-25-0038,cogs,1442886
JRN-036234,2025-09,COST-INV-25-0038,cash,-1442886
JRN-036235,2025-09,INV-25-0039,ar,2404810
JRN-036235,2025-09,INV-25-0039,revenue,-2404810
JRN-036236,2025-09,INV-25-0039,cash,2404810
JRN-036236,2025-09,INV-25-0039,ar,-2404810
JRN-036237,2025-09,COST-INV-25-0039,cogs,1442886
JRN-036237,2025-09,COST-INV-25-0039,cash,-1442886
JRN-036238,2025-09,INV-25-0040,ar,2404810
JRN-036238,2025-09,INV-25-0040,revenue,-2404810
JRN-036239,2025-09,INV-25-0040,cash,2404810
JRN-036239,2025-09,INV-25-0040,ar,-2404810
JRN-036240,2025-09,COST-INV-25-0040,cogs,1442886
JRN-036240,2025-09,COST-INV-25-0040,cash,-1442886
JRN-036241,2025-09,INV-25-0041,ar,2404810
JRN-036241,2025-09,INV-25-0041,revenue,-2404810
JRN-036242,2025-09,INV-25-0041,cash,2404810
JRN-036242,2025-09,INV-25-0041,ar,-2404810
JRN-036243,2025-09,COST-INV-25-0041,cogs,1442886
JRN-036243,2025-09,COST-INV-25-0041,cash,-1442886
JRN-036244,2025-09,INV-25-0042,ar,2404810
JRN-036244,2025-09,INV-25-0042,revenue,-2404810
JRN-036245,2025-09,INV-25-0042,cash,2404810
JRN-036245,2025-09,INV-25-0042,ar,-2404810
JRN-036246,2025-09,COST-INV-25-0042,cogs,1442886
JRN-036246,2025-09,COST-INV-25-0042,cash,-1442886
JRN-036247,2025-09,INV-25-0043,ar,2404810
JRN-036247,2025-09,INV-25-0043,revenue,-2404810
JRN-036248,2025-09,INV-25-0043,cash,2404810
JRN-036248,2025-09,INV-25-0043,ar,-2404810
JRN-036249,2025-09,COST-INV-25-0043,cogs,1442886
JRN-036249,2025-09,COST-INV-25-0043,cash,-1442886
JRN-036250,2025-09,INV-25-0044,ar,2404810
JRN-036250,2025-09,INV-25-0044,revenue,-2404810
JRN-036251,2025-09,INV-25-0044,cash,2404810
JRN-036251,2025-09,INV-25-0044,ar,-2404810
JRN-036252,2025-09,COST-INV-25-0044,cogs,1442886
JRN-036252,2025-09,COST-INV-25-0044,cash,-1442886
JRN-036253,2025-09,INV-25-0045,ar,2404810
JRN-036253,2025-09,INV-25-0045,revenue,-2404810
JRN-036254,2025-09,INV-25-0045,cash,2404810
JRN-036254,2025-09,INV-25-0045,ar,-2404810
JRN-036255,2025-09,COST-INV-25-0045,cogs,1442886
JRN-036255,2025-09,COST-INV-25-0045,cash,-1442886
JRN-036256,2025-09,INV-25-0046,ar,2404810
JRN-036256,2025-09,INV-25-0046,revenue,-2404810
JRN-036257,2025-09,INV-25-0046,cash,2404810
JRN-036257,2025-09,INV-25-0046,ar,-2404810
JRN-036258,2025-09,COST-INV-25-0046,cogs,1442886
JRN-036258,2025-09,COST-INV-25-0046,cash,-1442886
JRN-036259,2025-09,INV-25-0047,ar,2404810
JRN-036259,2025-09,INV-25-0047,revenue,-2404810
JRN-036260,2025-09,INV-25-0047,cash,2404810
JRN-036260,2025-09,INV-25-0047,ar,-2404810
JRN-036261,2025-09,COST-INV-25-0047,cogs,1442886
JRN-036261,2025-09,COST-INV-25-0047,cash,-1442886
JRN-036262,2025-09,INV-25-0048,ar,2404810
JRN-036262,2025-09,INV-25-0048,revenue,-2404810
JRN-036263,2025-09,INV-25-0048,cash,2404810
JRN-036263,2025-09,INV-25-0048,ar,-2404810
JRN-036264,2025-09,COST-INV-25-0048,cogs,1442886
JRN-036264,2025-09,COST-INV-25-0048,cash,-1442886
JRN-036265,2025-09,INV-25-0049,ar,2404810
JRN-036265,2025-09,INV-25-0049,revenue,-2404810
JRN-036266,2025-09,INV-25-0049,cash,2404810
JRN-036266,2025-09,INV-25-0049,ar,-2404810
JRN-036267,2025-09,COST-INV-25-0049,cogs,1442886
JRN-036267,2025-09,COST-INV-25-0049,cash,-1442886
JRN-036268,2025-09,INV-25-0050,ar,2404810
JRN-036268,2025-09,INV-25-0050,revenue,-2404810
JRN-036269,2025-09,INV-25-0050,cash,2404810
JRN-036269,2025-09,INV-25-0050,ar,-2404810
JRN-036270,2025-09,COST-INV-25-0050,cogs,1442886
JRN-036270,2025-09,COST-INV-25-0050,cash,-1442886
JRN-036271,2025-09,INV-25-0051,ar,2404810
JRN-036271,2025-09,INV-25-0051,revenue,-2404810
JRN-036272,2025-09,INV-25-0051,cash,2404810
JRN-036272,2025-09,INV-25-0051,ar,-2404810
JRN-036273,2025-09,COST-INV-25-0051,cogs,1442886
JRN-036273,2025-09,COST-INV-25-0051,cash,-1442886
JRN-036274,2025-09,INV-25-0052,ar,2404810
JRN-036274,2025-09,INV-25-0052,revenue,-2404810
JRN-036275,2025-09,INV-25-0052,cash,2404810
JRN-036275,2025-09,INV-25-0052,ar,-2404810
JRN-036276,2025-09,COST-INV-25-0052,cogs,1442886
JRN-036276,2025-09,COST-INV-25-0052,cash,-1442886
JRN-036277,2025-09,INV-25-0053,ar,2404810
JRN-036277,2025-09,INV-25-0053,revenue,-2404810
JRN-036278,2025-09,INV-25-0053,cash,2404810
JRN-036278,2025-09,INV-25-0053,ar,-2404810
JRN-036279,2025-09,COST-INV-25-0053,cogs,1442886
JRN-036279,2025-09,COST-INV-25-0053,cash,-1442886
JRN-036280,2025-09,INV-25-0054,ar,2404810
JRN-036280,2025-09,INV-25-0054,revenue,-2404810
JRN-036281,2025-09,INV-25-0054,cash,2404810
JRN-036281,2025-09,INV-25-0054,ar,-2404810
JRN-036282,2025-09,COST-INV-25-0054,cogs,1442886
JRN-036282,2025-09,COST-INV-25-0054,cash,-1442886
JRN-036283,2025-09,INV-25-0055,ar,2404810
JRN-036283,2025-09,INV-25-0055,revenue,-2404810
JRN-036284,2025-09,INV-25-0055,cash,2404810
JRN-036284,2025-09,INV-25-0055,ar,-2404810
JRN-036285,2025-09,COST-INV-25-0055,cogs,1442886
JRN-036285,2025-09,COST-INV-25-0055,cash,-1442886
JRN-036286,2025-09,INV-25-0056,ar,2404810
JRN-036286,2025-09,INV-25-0056,revenue,-2404810
JRN-036287,2025-09,INV-25-0056,cash,2404810
JRN-036287,2025-09,INV-25-0056,ar,-2404810
JRN-036288,2025-09,COST-INV-25-0056,cogs,1442886
JRN-036288,2025-09,COST-INV-25-0056,cash,-1442886
JRN-036289,2025-09,INV-25-0057,ar,2404810
JRN-036289,2025-09,INV-25-0057,revenue,-2404810
JRN-036290,2025-09,INV-25-0057,cash,2404810
JRN-036290,2025-09,INV-25-0057,ar,-2404810
JRN-036291,2025-09,COST-INV-25-0057,cogs,1442886
JRN-036291,2025-09,COST-INV-25-0057,cash,-1442886
JRN-036292,2025-09,INV-25-0058,ar,2404810
JRN-036292,2025-09,INV-25-0058,revenue,-2404810
JRN-036293,2025-09,INV-25-0058,cash,2404810
JRN-036293,2025-09,INV-25-0058,ar,-2404810
JRN-036294,2025-09,COST-INV-25-0058,cogs,1442886
JRN-036294,2025-09,COST-INV-25-0058,cash,-1442886
JRN-036295,2025-09,INV-25-0059,ar,2404810
JRN-036295,2025-09,INV-25-0059,revenue,-2404810
JRN-036296,2025-09,INV-25-0059,cash,2404810
JRN-036296,2025-09,INV-25-0059,ar,-2404810
JRN-036297,2025-09,COST-INV-25-0059,cogs,1442886
JRN-036297,2025-09,COST-INV-25-0059,cash,-1442886
JRN-036298,2025-09,INV-25-0060,ar,2404810
JRN-036298,2025-09,INV-25-0060,revenue,-2404810
JRN-036299,2025-09,INV-25-0060,cash,2404810
JRN-036299,2025-09,INV-25-0060,ar,-2404810
JRN-036300,2025-09,COST-INV-25-0060,cogs,1442886
JRN-036300,2025-09,COST-INV-25-0060,cash,-1442886
JRN-036301,2025-09,INV-25-0061,ar,2404810
JRN-036301,2025-09,INV-25-0061,revenue,-2404810
JRN-036302,2025-09,INV-25-0061,cash,2404810
JRN-036302,2025-09,INV-25-0061,ar,-2404810
JRN-036303,2025-09,COST-INV-25-0061,cogs,1442886
JRN-036303,2025-09,COST-INV-25-0061,cash,-1442886
JRN-036304,2025-09,INV-25-0062,ar,2404810
JRN-036304,2025-09,INV-25-0062,revenue,-2404810
JRN-036305,2025-09,INV-25-0062,cash,2404810
JRN-036305,2025-09,INV-25-0062,ar,-2404810
JRN-036306,2025-09,COST-INV-25-0062,cogs,1442886
JRN-036306,2025-09,COST-INV-25-0062,cash,-1442886
JRN-036307,2025-09,INV-25-0063,ar,2404810
JRN-036307,2025-09,INV-25-0063,revenue,-2404810
JRN-036308,2025-09,INV-25-0063,cash,2404810
JRN-036308,2025-09,INV-25-0063,ar,-2404810
JRN-036309,2025-09,COST-INV-25-0063,cogs,1442886
JRN-036309,2025-09,COST-INV-25-0063,cash,-1442886
JRN-036310,2025-09,INV-25-0064,ar,2404810
JRN-036310,2025-09,INV-25-0064,revenue,-2404810
JRN-036311,2025-09,INV-25-0064,cash,2404810
JRN-036311,2025-09,INV-25-0064,ar,-2404810
JRN-036312,2025-09,COST-INV-25-0064,cogs,1442886
JRN-036312,2025-09,COST-INV-25-0064,cash,-1442886
JRN-036313,2025-09,INV-25-0065,ar,2404810
JRN-036313,2025-09,INV-25-0065,revenue,-2404810
JRN-036314,2025-09,INV-25-0065,cash,2404810
JRN-036314,2025-09,INV-25-0065,ar,-2404810
JRN-036315,2025-09,COST-INV-25-0065,cogs,1442886
JRN-036315,2025-09,COST-INV-25-0065,cash,-1442886
JRN-036316,2025-09,INV-25-0066,ar,2404810
JRN-036316,2025-09,INV-25-0066,revenue,-2404810
JRN-036317,2025-09,INV-25-0066,cash,2404810
JRN-036317,2025-09,INV-25-0066,ar,-2404810
JRN-036318,2025-09,COST-INV-25-0066,cogs,1442886
JRN-036318,2025-09,COST-INV-25-0066,cash,-1442886
JRN-036319,2025-09,INV-25-0067,ar,2404810
JRN-036319,2025-09,INV-25-0067,revenue,-2404810
JRN-036320,2025-09,INV-25-0067,cash,2404810
JRN-036320,2025-09,INV-25-0067,ar,-2404810
JRN-036321,2025-09,COST-INV-25-0067,cogs,1442886
JRN-036321,2025-09,COST-INV-25-0067,cash,-1442886
JRN-036322,2025-09,INV-25-0068,ar,2404810
JRN-036322,2025-09,INV-25-0068,revenue,-2404810
JRN-036323,2025-09,INV-25-0068,cash,2404810
JRN-036323,2025-09,INV-25-0068,ar,-2404810
JRN-036324,2025-09,COST-INV-25-0068,cogs,1442886
JRN-036324,2025-09,COST-INV-25-0068,cash,-1442886
JRN-036325,2025-09,INV-25-0069,ar,2404810
JRN-036325,2025-09,INV-25-0069,revenue,-2404810
JRN-036326,2025-09,INV-25-0069,cash,2404810
JRN-036326,2025-09,INV-25-0069,ar,-2404810
JRN-036327,2025-09,COST-INV-25-0069,cogs,1442886
JRN-036327,2025-09,COST-INV-25-0069,cash,-1442886
JRN-036328,2025-09,INV-25-0070,ar,2404810
JRN-036328,2025-09,INV-25-0070,revenue,-2404810
JRN-036329,2025-09,INV-25-0070,cash,2404810
JRN-036329,2025-09,INV-25-0070,ar,-2404810
JRN-036330,2025-09,COST-INV-25-0070,cogs,1442886
JRN-036330,2025-09,COST-INV-25-0070,cash,-1442886
JRN-036331,2025-09,INV-25-0071,ar,2404810
JRN-036331,2025-09,INV-25-0071,revenue,-2404810
JRN-036332,2025-09,INV-25-0071,cash,2404810
JRN-036332,2025-09,INV-25-0071,ar,-2404810
JRN-036333,2025-09,COST-INV-25-0071,cogs,1442886
JRN-036333,2025-09,COST-INV-25-0071,cash,-1442886
JRN-036334,2025-09,INV-25-0072,ar,2404810
JRN-036334,2025-09,INV-25-0072,revenue,-2404810
JRN-036335,2025-09,INV-25-0072,cash,2404810
JRN-036335,2025-09,INV-25-0072,ar,-2404810
JRN-036336,2025-09,COST-INV-25-0072,cogs,1442886
JRN-036336,2025-09,COST-INV-25-0072,cash,-1442886
JRN-036337,2025-09,INV-25-0073,ar,2404810
JRN-036337,2025-09,INV-25-0073,revenue,-2404810
JRN-036338,2025-09,INV-25-0073,cash,2404810
JRN-036338,2025-09,INV-25-0073,ar,-2404810
JRN-036339,2025-09,COST-INV-25-0073,cogs,1442886
JRN-036339,2025-09,COST-INV-25-0073,cash,-1442886
JRN-036340,2025-09,INV-25-0074,ar,2404810
JRN-036340,2025-09,INV-25-0074,revenue,-2404810
JRN-036341,2025-09,INV-25-0074,cash,2404810
JRN-036341,2025-09,INV-25-0074,ar,-2404810
JRN-036342,2025-09,COST-INV-25-0074,cogs,1442886
JRN-036342,2025-09,COST-INV-25-0074,cash,-1442886
JRN-036343,2025-09,INV-25-0075,ar,2404810
JRN-036343,2025-09,INV-25-0075,revenue,-2404810
JRN-036344,2025-09,INV-25-0075,cash,2404810
JRN-036344,2025-09,INV-25-0075,ar,-2404810
JRN-036345,2025-09,COST-INV-25-0075,cogs,1442886
JRN-036345,2025-09,COST-INV-25-0075,cash,-1442886
JRN-036346,2025-09,INV-25-0076,ar,2404810
JRN-036346,2025-09,INV-25-0076,revenue,-2404810
JRN-036347,2025-09,INV-25-0076,cash,2404810
JRN-036347,2025-09,INV-25-0076,ar,-2404810
JRN-036348,2025-09,COST-INV-25-0076,cogs,1442886
JRN-036348,2025-09,COST-INV-25-0076,cash,-1442886
JRN-036349,2025-09,INV-25-0077,ar,2404810
JRN-036349,2025-09,INV-25-0077,revenue,-2404810
JRN-036350,2025-09,INV-25-0077,cash,2404810
JRN-036350,2025-09,INV-25-0077,ar,-2404810
JRN-036351,2025-09,COST-INV-25-0077,cogs,1442886
JRN-036351,2025-09,COST-INV-25-0077,cash,-1442886
JRN-036352,2025-09,INV-25-0078,ar,2404810
JRN-036352,2025-09,INV-25-0078,revenue,-2404810
JRN-036353,2025-09,INV-25-0078,cash,2404810
JRN-036353,2025-09,INV-25-0078,ar,-2404810
JRN-036354,2025-09,COST-INV-25-0078,cogs,1442886
JRN-036354,2025-09,COST-INV-25-0078,cash,-1442886
JRN-036355,2025-09,INV-25-0079,ar,2404810
JRN-036355,2025-09,INV-25-0079,revenue,-2404810
JRN-036356,2025-09,INV-25-0079,cash,2404810
JRN-036356,2025-09,INV-25-0079,ar,-2404810
JRN-036357,2025-09,COST-INV-25-0079,cogs,1442886
JRN-036357,2025-09,COST-INV-25-0079,cash,-1442886
JRN-036358,2025-09,INV-25-0080,ar,2404810
JRN-036358,2025-09,INV-25-0080,revenue,-2404810
JRN-036359,2025-09,INV-25-0080,cash,2404810
JRN-036359,2025-09,INV-25-0080,ar,-2404810
JRN-036360,2025-09,COST-INV-25-0080,cogs,1442886
JRN-036360,2025-09,COST-INV-25-0080,cash,-1442886
JRN-036361,2025-09,INV-25-0081,ar,2404810
JRN-036361,2025-09,INV-25-0081,revenue,-2404810
JRN-036362,2025-09,INV-25-0081,cash,2404810
JRN-036362,2025-09,INV-25-0081,ar,-2404810
JRN-036363,2025-09,COST-INV-25-0081,cogs,1442886
JRN-036363,2025-09,COST-INV-25-0081,cash,-1442886
JRN-036364,2025-09,INV-25-0082,ar,2404810
JRN-036364,2025-09,INV-25-0082,revenue,-2404810
JRN-036365,2025-09,INV-25-0082,cash,2404810
JRN-036365,2025-09,INV-25-0082,ar,-2404810
JRN-036366,2025-09,COST-INV-25-0082,cogs,1442886
JRN-036366,2025-09,COST-INV-25-0082,cash,-1442886
JRN-036367,2025-09,INV-25-0083,ar,2404810
JRN-036367,2025-09,INV-25-0083,revenue,-2404810
JRN-036368,2025-09,INV-25-0083,cash,2404810
JRN-036368,2025-09,INV-25-0083,ar,-2404810
JRN-036369,2025-09,COST-INV-25-0083,cogs,1442886
JRN-036369,2025-09,COST-INV-25-0083,cash,-1442886
JRN-036370,2025-09,INV-25-0084,ar,2404810
JRN-036370,2025-09,INV-25-0084,revenue,-2404810
JRN-036371,2025-09,INV-25-0084,cash,2404810
JRN-036371,2025-09,INV-25-0084,ar,-2404810
JRN-036372,2025-09,COST-INV-25-0084,cogs,1442886
JRN-036372,2025-09,COST-INV-25-0084,cash,-1442886
JRN-036373,2025-09,INV-25-0085,ar,2404810
JRN-036373,2025-09,INV-25-0085,revenue,-2404810
JRN-036374,2025-09,INV-25-0085,cash,2404810
JRN-036374,2025-09,INV-25-0085,ar,-2404810
JRN-036375,2025-09,COST-INV-25-0085,cogs,1442886
JRN-036375,2025-09,COST-INV-25-0085,cash,-1442886
JRN-036376,2025-09,INV-25-0086,ar,2404810
JRN-036376,2025-09,INV-25-0086,revenue,-2404810
JRN-036377,2025-09,INV-25-0086,cash,2404810
JRN-036377,2025-09,INV-25-0086,ar,-2404810
JRN-036378,2025-09,COST-INV-25-0086,cogs,1442886
JRN-036378,2025-09,COST-INV-25-0086,cash,-1442886
JRN-036379,2025-09,INV-25-0087,ar,2404810
JRN-036379,2025-09,INV-25-0087,revenue,-2404810
JRN-036380,2025-09,INV-25-0087,cash,2404810
JRN-036380,2025-09,INV-25-0087,ar,-2404810
JRN-036381,2025-09,COST-INV-25-0087,cogs,1442886
JRN-036381,2025-09,COST-INV-25-0087,cash,-1442886
JRN-036382,2025-09,INV-25-0088,ar,2404810
JRN-036382,2025-09,INV-25-0088,revenue,-2404810
JRN-036383,2025-09,INV-25-0088,cash,2404810
JRN-036383,2025-09,INV-25-0088,ar,-2404810
JRN-036384,2025-09,COST-INV-25-0088,cogs,1442886
JRN-036384,2025-09,COST-INV-25-0088,cash,-1442886
JRN-036385,2025-09,INV-25-0089,ar,2404810
JRN-036385,2025-09,INV-25-0089,revenue,-2404810
JRN-036386,2025-09,INV-25-0089,cash,2404810
JRN-036386,2025-09,INV-25-0089,ar,-2404810
JRN-036387,2025-09,COST-INV-25-0089,cogs,1442886
JRN-036387,2025-09,COST-INV-25-0089,cash,-1442886
JRN-036388,2025-09,INV-25-0090,ar,2404810
JRN-036388,2025-09,INV-25-0090,revenue,-2404810
JRN-036389,2025-09,INV-25-0090,cash,2404810
JRN-036389,2025-09,INV-25-0090,ar,-2404810
JRN-036390,2025-09,COST-INV-25-0090,cogs,1442886
JRN-036390,2025-09,COST-INV-25-0090,cash,-1442886
JRN-036391,2025-09,INV-25-0091,ar,2404810
JRN-036391,2025-09,INV-25-0091,revenue,-2404810
JRN-036392,2025-09,INV-25-0091,cash,2404810
JRN-036392,2025-09,INV-25-0091,ar,-2404810
JRN-036393,2025-09,COST-INV-25-0091,cogs,1442886
JRN-036393,2025-09,COST-INV-25-0091,cash,-1442886
JRN-036394,2025-09,INV-25-0092,ar,2404810
JRN-036394,2025-09,INV-25-0092,revenue,-2404810
JRN-036395,2025-09,INV-25-0092,cash,2404810
JRN-036395,2025-09,INV-25-0092,ar,-2404810
JRN-036396,2025-09,COST-INV-25-0092,cogs,1442886
JRN-036396,2025-09,COST-INV-25-0092,cash,-1442886
JRN-036397,2025-09,INV-25-0093,ar,2404810
JRN-036397,2025-09,INV-25-0093,revenue,-2404810
JRN-036398,2025-09,INV-25-0093,cash,2404810
JRN-036398,2025-09,INV-25-0093,ar,-2404810
JRN-036399,2025-09,COST-INV-25-0093,cogs,1442886
JRN-036399,2025-09,COST-INV-25-0093,cash,-1442886
JRN-036400,2025-09,INV-25-0094,ar,2404810
JRN-036400,2025-09,INV-25-0094,revenue,-2404810
JRN-036401,2025-09,INV-25-0094,cash,2404810
JRN-036401,2025-09,INV-25-0094,ar,-2404810
JRN-036402,2025-09,COST-INV-25-0094,cogs,1442886
JRN-036402,2025-09,COST-INV-25-0094,cash,-1442886
JRN-036403,2025-09,INV-25-0095,ar,2404810
JRN-036403,2025-09,INV-25-0095,revenue,-2404810
JRN-036404,2025-09,INV-25-0095,cash,2404810
JRN-036404,2025-09,INV-25-0095,ar,-2404810
JRN-036405,2025-09,COST-INV-25-0095,cogs,1442886
JRN-036405,2025-09,COST-INV-25-0095,cash,-1442886
JRN-036406,2025-09,INV-25-0096,ar,2404810
JRN-036406,2025-09,INV-25-0096,revenue,-2404810
JRN-036407,2025-09,INV-25-0096,cash,2404810
JRN-036407,2025-09,INV-25-0096,ar,-2404810
JRN-036408,2025-09,COST-INV-25-0096,cogs,1442886
JRN-036408,2025-09,COST-INV-25-0096,cash,-1442886
JRN-036409,2025-09,INV-25-0097,ar,2404810
JRN-036409,2025-09,INV-25-0097,revenue,-2404810
JRN-036410,2025-09,INV-25-0097,cash,2404810
JRN-036410,2025-09,INV-25-0097,ar,-2404810
JRN-036411,2025-09,COST-INV-25-0097,cogs,1442886
JRN-036411,2025-09,COST-INV-25-0097,cash,-1442886
JRN-036412,2025-09,INV-25-0098,ar,2404810
JRN-036412,2025-09,INV-25-0098,revenue,-2404810
JRN-036413,2025-09,INV-25-0098,cash,2404810
JRN-036413,2025-09,INV-25-0098,ar,-2404810
JRN-036414,2025-09,COST-INV-25-0098,cogs,1442886
JRN-036414,2025-09,COST-INV-25-0098,cash,-1442886
JRN-036415,2025-09,INV-25-0099,ar,2404810
JRN-036415,2025-09,INV-25-0099,revenue,-2404810
JRN-036416,2025-09,INV-25-0099,cash,2404810
JRN-036416,2025-09,INV-25-0099,ar,-2404810
JRN-036417,2025-09,COST-INV-25-0099,cogs,1442886
JRN-036417,2025-09,COST-INV-25-0099,cash,-1442886
JRN-036418,2025-09,INV-25-0100,ar,2404810
JRN-036418,2025-09,INV-25-0100,revenue,-2404810
JRN-036419,2025-09,INV-25-0100,cash,2404810
JRN-036419,2025-09,INV-25-0100,ar,-2404810
JRN-036420,2025-09,COST-INV-25-0100,cogs,1442886
JRN-036420,2025-09,COST-INV-25-0100,cash,-1442886
JRN-036421,2025-09,INV-25-0101,ar,2404810
JRN-036421,2025-09,INV-25-0101,revenue,-2404810
JRN-036422,2025-09,INV-25-0101,cash,2404810
JRN-036422,2025-09,INV-25-0101,ar,-2404810
JRN-036423,2025-09,COST-INV-25-0101,cogs,1442886
JRN-036423,2025-09,COST-INV-25-0101,cash,-1442886
JRN-036424,2025-09,INV-25-0102,ar,2404810
JRN-036424,2025-09,INV-25-0102,revenue,-2404810
JRN-036425,2025-09,INV-25-0102,cash,2404810
JRN-036425,2025-09,INV-25-0102,ar,-2404810
JRN-036426,2025-09,COST-INV-25-0102,cogs,1442886
JRN-036426,2025-09,COST-INV-25-0102,cash,-1442886
JRN-036427,2025-09,INV-25-0103,ar,2404810
JRN-036427,2025-09,INV-25-0103,revenue,-2404810
JRN-036428,2025-09,INV-25-0103,cash,2404810
JRN-036428,2025-09,INV-25-0103,ar,-2404810
JRN-036429,2025-09,COST-INV-25-0103,cogs,1442886
JRN-036429,2025-09,COST-INV-25-0103,cash,-1442886
JRN-036430,2025-09,INV-25-0104,ar,2404810
JRN-036430,2025-09,INV-25-0104,revenue,-2404810
JRN-036431,2025-09,INV-25-0104,cash,2404810
JRN-036431,2025-09,INV-25-0104,ar,-2404810
JRN-036432,2025-09,COST-INV-25-0104,cogs,1442886
JRN-036432,2025-09,COST-INV-25-0104,cash,-1442886
JRN-036433,2025-09,INV-25-0105,ar,2404810
JRN-036433,2025-09,INV-25-0105,revenue,-2404810
JRN-036434,2025-09,INV-25-0105,cash,2404810
JRN-036434,2025-09,INV-25-0105,ar,-2404810
JRN-036435,2025-09,COST-INV-25-0105,cogs,1442886
JRN-036435,2025-09,COST-INV-25-0105,cash,-1442886
JRN-036436,2025-09,INV-25-0106,ar,2404810
JRN-036436,2025-09,INV-25-0106,revenue,-2404810
JRN-036437,2025-09,INV-25-0106,cash,2404810
JRN-036437,2025-09,INV-25-0106,ar,-2404810
JRN-036438,2025-09,COST-INV-25-0106,cogs,1442886
JRN-036438,2025-09,COST-INV-25-0106,cash,-1442886
JRN-036439,2025-09,INV-25-0107,ar,2404810
JRN-036439,2025-09,INV-25-0107,revenue,-2404810
JRN-036440,2025-09,INV-25-0107,cash,2404810
JRN-036440,2025-09,INV-25-0107,ar,-2404810
JRN-036441,2025-09,COST-INV-25-0107,cogs,1442886
JRN-036441,2025-09,COST-INV-25-0107,cash,-1442886
JRN-036442,2025-09,INV-25-0108,ar,2404810
JRN-036442,2025-09,INV-25-0108,revenue,-2404810
JRN-036443,2025-09,INV-25-0108,cash,2404810
JRN-036443,2025-09,INV-25-0108,ar,-2404810
JRN-036444,2025-09,COST-INV-25-0108,cogs,1442886
JRN-036444,2025-09,COST-INV-25-0108,cash,-1442886
JRN-036445,2025-09,INV-25-0109,ar,2404810
JRN-036445,2025-09,INV-25-0109,revenue,-2404810
JRN-036446,2025-09,INV-25-0109,cash,2404810
JRN-036446,2025-09,INV-25-0109,ar,-2404810
JRN-036447,2025-09,COST-INV-25-0109,cogs,1442886
JRN-036447,2025-09,COST-INV-25-0109,cash,-1442886
JRN-036448,2025-09,INV-25-0110,ar,2404810
JRN-036448,2025-09,INV-25-0110,revenue,-2404810
JRN-036449,2025-09,INV-25-0110,cash,2404810
JRN-036449,2025-09,INV-25-0110,ar,-2404810
JRN-036450,2025-09,COST-INV-25-0110,cogs,1442886
JRN-036450,2025-09,COST-INV-25-0110,cash,-1442886
JRN-036451,2025-09,INV-25-0111,ar,2404810
JRN-036451,2025-09,INV-25-0111,revenue,-2404810
JRN-036452,2025-09,INV-25-0111,cash,2404810
JRN-036452,2025-09,INV-25-0111,ar,-2404810
JRN-036453,2025-09,COST-INV-25-0111,cogs,1442886
JRN-036453,2025-09,COST-INV-25-0111,cash,-1442886
JRN-036454,2025-09,INV-25-0112,ar,2404810
JRN-036454,2025-09,INV-25-0112,revenue,-2404810
JRN-036455,2025-09,INV-25-0112,cash,2404810
JRN-036455,2025-09,INV-25-0112,ar,-2404810
JRN-036456,2025-09,COST-INV-25-0112,cogs,1442886
JRN-036456,2025-09,COST-INV-25-0112,cash,-1442886
