asset_id,entity_id,region,site_id,ownership,vendor_id,lease_id,book_value_cents
GPU-03111,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03112,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03113,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03114,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03115,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03116,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03117,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03118,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03119,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03120,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03121,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03122,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03123,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03124,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03125,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03126,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03127,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03128,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03129,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03130,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03131,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03132,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03133,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03134,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03135,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03136,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03137,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03138,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03139,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03140,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03141,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03142,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03143,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03144,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03145,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03146,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03147,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03148,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03149,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03150,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03151,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03152,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03153,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03154,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03155,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03156,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03157,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03158,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03159,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03160,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03161,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03162,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03163,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03164,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03165,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03166,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03167,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03168,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03169,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03170,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03171,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03172,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03173,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03174,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03175,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03176,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03177,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03178,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03179,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03180,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03181,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03182,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03183,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03184,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03185,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03186,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03187,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03188,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03189,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03190,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03191,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03192,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03193,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03194,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03195,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03196,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03197,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03198,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03199,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03200,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03201,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03202,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03203,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03204,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03205,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03206,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03207,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03208,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03209,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03210,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03211,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03212,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03213,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03214,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03215,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03216,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03217,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03218,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03219,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03220,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03221,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03222,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03223,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03224,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03225,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03226,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03227,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03228,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03229,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03230,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03231,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03232,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03233,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03234,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03235,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03236,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03237,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03238,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03239,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03240,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03241,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03242,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03243,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03244,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03245,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03246,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03247,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03248,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03249,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03250,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03251,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03252,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03253,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03254,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03255,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03256,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03257,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03258,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03259,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03260,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03261,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03262,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03263,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03264,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03265,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03266,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03267,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03268,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03269,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03270,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03271,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03272,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03273,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03274,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03275,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03276,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03277,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03278,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03279,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03280,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03281,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03282,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03283,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03284,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03285,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03286,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03287,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03288,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03289,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03290,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03291,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03292,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03293,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03294,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03295,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03296,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03297,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03298,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03299,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03300,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03301,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03302,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03303,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03304,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03305,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03306,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03307,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03308,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03309,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03310,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03311,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03312,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03313,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03314,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03315,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03316,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03317,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03318,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03319,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03320,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03321,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03322,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03323,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03324,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03325,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03326,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03327,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03328,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03329,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03330,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03331,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03332,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03333,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03334,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03335,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03336,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03337,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03338,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03339,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03340,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03341,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03342,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03343,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03344,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03345,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03346,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03347,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03348,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03349,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03350,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03351,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03352,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03353,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03354,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03355,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03356,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03357,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03358,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03359,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03360,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03361,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03362,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03363,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03364,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03365,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03366,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03367,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03368,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03369,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03370,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03371,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03372,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03373,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03374,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03375,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03376,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03377,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03378,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03379,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03380,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03381,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03382,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03383,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03384,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03385,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03386,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03387,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03388,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03389,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03390,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03391,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03392,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03393,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03394,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03395,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03396,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03397,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03398,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03399,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03400,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03401,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03402,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03403,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03404,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03405,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03406,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03407,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03408,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03409,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03410,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03411,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03412,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03413,ENT-04,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03414,ENT-05,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03415,ENT-06,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03416,ENT-02,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03417,ENT-03,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03418,ENT-04,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03419,ENT-05,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03420,ENT-06,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03421,ENT-02,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03422,ENT-03,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03423,ENT-04,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03424,ENT-05,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03425,ENT-06,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03426,ENT-02,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03427,ENT-03,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03428,ENT-04,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03429,ENT-05,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03430,ENT-06,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03431,ENT-02,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03432,ENT-03,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03433,ENT-04,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03434,ENT-05,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03435,ENT-06,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03436,ENT-02,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03437,ENT-03,REG-2,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03438,ENT-04,REG-3,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03439,ENT-05,REG-1,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03440,ENT-06,REG-2,COLO-2,leased,VEN-02,LEASE-01,0
GPU-03441,ENT-02,REG-3,COLO-1,leased,VEN-02,LEASE-01,0
GPU-03442,ENT-03,REG-1,COLO-2,leased,VEN-02,LEASE-01,0
