invoice_id,period,customer_id,contract_id,kind,amount_cents,recognized_cents,collected_cents
INV-32-0486,2026-04,CUS-0486,CTR-0486,recurring,2404809,2404809,2404809
INV-32-0487,2026-04,CUS-0487,CTR-0487,recurring,2404809,2404809,2404809
INV-32-0488,2026-04,CUS-0488,CTR-0488,recurring,2404809,2404809,2404809
INV-32-0489,2026-04,CUS-0489,CTR-0489,recurring,2404809,2404809,2404809
INV-32-0490,2026-04,CUS-0490,CTR-0490,recurring,2404809,2404809,2404809
INV-32-0491,2026-04,CUS-0491,CTR-0491,recurring,2404809,2404809,2404809
INV-32-0492,2026-04,CUS-0492,CTR-0492,recurring,2404809,2404809,2404809
INV-32-0493,2026-04,CUS-0493,CTR-0493,recurring,2404809,2404809,2404809
INV-32-0494,2026-04,CUS-0494,CTR-0494,recurring,2404809,2404809,2404809
INV-32-0495,2026-04,CUS-0495,CTR-0495,recurring,2404809,2404809,2404809
INV-32-0496,2026-04,CUS-0496,CTR-0496,recurring,2404809,2404809,2404809
INV-32-0497,2026-04,CUS-0497,CTR-0497,recurring,2404809,2404809,2404809
INV-32-0498,2026-04,CUS-0498,CTR-0498,recurring,2404809,2404809,2404809
INV-32-0499,2026-04,CUS-0499,CTR-0499,recurring,2404809,2404809,2404809
INV-32-0500,2026-04,CUS-0500,CTR-0500,recurring,2404809,2404809,2404809
INV-32-SVC,2026-04,CUS-0002,SOW-01,one_time_services,183333334,183333334,183333334
INV-33-0001,2026-05,CUS-0001,CTR-0001,recurring,300000000,300000000,300000000
INV-33-0002,2026-05,CUS-0002,CTR-0002,recurring,2404810,2404810,2404810
INV-33-0003,2026-05,CUS-0003,CTR-0003,recurring,2404810,2404810,2404810
INV-33-0004,2026-05,CUS-0004,CTR-0004,recurring,2404810,2404810,2404810
INV-33-0005,2026-05,CUS-0005,CTR-0005,recurring,2404810,2404810,2404810
INV-33-0006,2026-05,CUS-0006,CTR-0006,recurring,2404810,2404810,2404810
INV-33-0007,2026-05,CUS-0007,CTR-0007,recurring,2404810,2404810,2404810
INV-33-0008,2026-05,CUS-0008,CTR-0008,recurring,2404810,2404810,2404810
INV-33-0009,2026-05,CUS-0009,CTR-0009,recurring,2404810,2404810,2404810
INV-33-0010,2026-05,CUS-0010,CTR-0010,recurring,2404810,2404810,2404810
INV-33-0011,2026-05,CUS-0011,CTR-0011,recurring,2404810,2404810,2404810
INV-33-0012,2026-05,CUS-0012,CTR-0012,recurring,2404810,2404810,2404810
INV-33-0013,2026-05,CUS-0013,CTR-0013,recurring,2404810,2404810,2404810
INV-33-0014,2026-05,CUS-0014,CTR-0014,recurring,2404810,2404810,2404810
INV-33-0015,2026-05,CUS-0015,CTR-0015,recurring,2404810,2404810,2404810
INV-33-0016,2026-05,CUS-0016,CTR-0016,recurring,2404810,2404810,2404810
INV-33-0017,2026-05,CUS-0017,CTR-0017,recurring,2404810,2404810,2404810
INV-33-0018,2026-05,CUS-0018,CTR-0018,recurring,2404810,2404810,2404810
INV-33-0019,2026-05,CUS-0019,CTR-0019,recurring,2404810,2404810,2404810
INV-33-0020,2026-05,CUS-0020,CTR-0020,recurring,2404810,2404810,2404810
INV-33-0021,2026-05,CUS-0021,CTR-0021,recurring,2404810,2404810,2404810
INV-33-0022,2026-05,CUS-0022,CTR-0022,recurring,2404810,2404810,2404810
INV-33-0023,2026-05,CUS-0023,CTR-0023,recurring,2404810,2404810,2404810
INV-33-0024,2026-05,CUS-0024,CTR-0024,recurring,2404810,2404810,2404810
INV-33-0025,2026-05,CUS-0025,CTR-0025,recurring,2404810,2404810,2404810
INV-33-0026,2026-05,CUS-0026,CTR-0026,recurring,2404810,2404810,2404810
INV-33-0027,2026-05,CUS-0027,CTR-0027,recurring,2404810,2404810,2404810
INV-33-0028,2026-05,CUS-0028,CTR-0028,recurring,2404810,2404810,2404810
INV-33-0029,2026-05,CUS-0029,CTR-0029,recurring,2404810,2404810,2404810
INV-33-0030,2026-05,CUS-0030,CTR-0030,recurring,2404810,2404810,2404810
INV-33-0031,2026-05,CUS-0031,CTR-0031,recurring,2404810,2404810,2404810
INV-33-0032,2026-05,CUS-0032,CTR-0032,recurring,2404810,2404810,2404810
INV-33-0033,2026-05,CUS-0033,CTR-0033,recurring,2404810,2404810,2404810
INV-33-0034,2026-05,CUS-0034,CTR-0034,recurring,2404810,2404810,2404810
INV-33-0035,2026-05,CUS-0035,CTR-0035,recurring,2404810,2404810,2404810
INV-33-0036,2026-05,CUS-0036,CTR-0036,recurring,2404810,2404810,2404810
INV-33-0037,2026-05,CUS-0037,CTR-0037,recurring,2404810,2404810,2404810
INV-33-0038,2026-05,CUS-0038,CTR-0038,recurring,2404810,2404810,2404810
INV-33-0039,2026-05,CUS-0039,CTR-0039,recurring,2404810,2404810,2404810
INV-33-0040,2026-05,CUS-0040,CTR-0040,recurring,2404810,2404810,2404810
INV-33-0041,2026-05,CUS-0041,CTR-0041,recurring,2404810,2404810,2404810
INV-33-0042,2026-05,CUS-0042,CTR-0042,recurring,2404810,2404810,2404810
INV-33-0043,2026-05,CUS-0043,CTR-0043,recurring,2404810,2404810,2404810
INV-33-0044,2026-05,CUS-0044,CTR-0044,recurring,2404810,2404810,2404810
INV-33-0045,2026-05,CUS-0045,CTR-0045,recurring,2404810,2404810,2404810
INV-33-0046,2026-05,CUS-0046,CTR-0046,recurring,2404810,2404810,2404810
INV-33-0047,2026-05,CUS-0047,CTR-0047,recurring,2404810,2404810,2404810
INV-33-0048,2026-05,CUS-0048,CTR-0048,recurring,2404810,2404810,2404810
INV-33-0049,2026-05,CUS-0049,CTR-0049,recurring,2404810,2404810,2404810
INV-33-0050,2026-05,CUS-0050,CTR-0050,recurring,2404810,2404810,2404810
INV-33-0051,2026-05,CUS-0051,CTR-0051,recurring,2404810,2404810,2404810
INV-33-0052,2026-05,CUS-0052,CTR-0052,recurring,2404810,2404810,2404810
INV-33-0053,2026-05,CUS-0053,CTR-0053,recurring,2404810,2404810,2404810
INV-33-0054,2026-05,CUS-0054,CTR-0054,recurring,2404810,2404810,2404810
INV-33-0055,2026-05,CUS-0055,CTR-0055,recurring,2404810,2404810,2404810
INV-33-0056,2026-05,CUS-0056,CTR-0056,recurring,2404810,2404810,2404810
INV-33-0057,2026-05,CUS-0057,CTR-0057,recurring,2404810,2404810,2404810
INV-33-0058,2026-05,CUS-0058,CTR-0058,recurring,2404810,2404810,2404810
INV-33-0059,2026-05,CUS-0059,CTR-0059,recurring,2404810,2404810,2404810
INV-33-0060,2026-05,CUS-0060,CTR-0060,recurring,2404810,2404810,2404810
INV-33-0061,2026-05,CUS-0061,CTR-0061,recurring,2404810,2404810,2404810
INV-33-0062,2026-05,CUS-0062,CTR-0062,recurring,2404810,2404810,2404810
INV-33-0063,2026-05,CUS-0063,CTR-0063,recurring,2404810,2404810,2404810
INV-33-0064,2026-05,CUS-0064,CTR-0064,recurring,2404810,2404810,2404810
INV-33-0065,2026-05,CUS-0065,CTR-0065,recurring,2404810,2404810,2404810
INV-33-0066,2026-05,CUS-0066,CTR-0066,recurring,2404810,2404810,2404810
INV-33-0067,2026-05,CUS-0067,CTR-0067,recurring,2404810,2404810,2404810
INV-33-0068,2026-05,CUS-0068,CTR-0068,recurring,2404810,2404810,2404810
INV-33-0069,2026-05,CUS-0069,CTR-0069,recurring,2404810,2404810,2404810
INV-33-0070,2026-05,CUS-0070,CTR-0070,recurring,2404810,2404810,2404810
INV-33-0071,2026-05,CUS-0071,CTR-0071,recurring,2404810,2404810,2404810
INV-33-0072,2026-05,CUS-0072,CTR-0072,recurring,2404810,2404810,2404810
INV-33-0073,2026-05,CUS-0073,CTR-0073,recurring,2404810,2404810,2404810
INV-33-0074,2026-05,CUS-0074,CTR-0074,recurring,2404810,2404810,2404810
INV-33-0075,2026-05,CUS-0075,CTR-0075,recurring,2404810,2404810,2404810
INV-33-0076,2026-05,CUS-0076,CTR-0076,recurring,2404810,2404810,2404810
INV-33-0077,2026-05,CUS-0077,CTR-0077,recurring,2404810,2404810,2404810
INV-33-0078,2026-05,CUS-0078,CTR-0078,recurring,2404810,2404810,2404810
INV-33-0079,2026-05,CUS-0079,CTR-0079,recurring,2404810,2404810,2404810
INV-33-0080,2026-05,CUS-0080,CTR-0080,recurring,2404810,2404810,2404810
INV-33-0081,2026-05,CUS-0081,CTR-0081,recurring,2404810,2404810,2404810
INV-33-0082,2026-05,CUS-0082,CTR-0082,recurring,2404810,2404810,2404810
INV-33-0083,2026-05,CUS-0083,CTR-0083,recurring,2404810,2404810,2404810
INV-33-0084,2026-05,CUS-0084,CTR-0084,recurring,2404810,2404810,2404810
INV-33-0085,2026-05,CUS-0085,CTR-0085,recurring,2404810,2404810,2404810
INV-33-0086,2026-05,CUS-0086,CTR-0086,recurring,2404810,2404810,2404810
INV-33-0087,2026-05,CUS-0087,CTR-0087,recurring,2404810,2404810,2404810
INV-33-0088,2026-05,CUS-0088,CTR-0088,recurring,2404810,2404810,2404810
INV-33-0089,2026-05,CUS-0089,CTR-0089,recurring,2404810,2404810,2404810
INV-33-0090,2026-05,CUS-0090,CTR-0090,recurring,2404810,2404810,2404810
INV-33-0091,2026-05,CUS-0091,CTR-0091,recurring,2404810,2404810,2404810
INV-33-0092,2026-05,CUS-0092,CTR-0092,recurring,2404810,2404810,2404810
INV-33-0093,2026-05,CUS-0093,CTR-0093,recurring,2404810,2404810,2404810
INV-33-0094,2026-05,CUS-0094,CTR-0094,recurring,2404810,2404810,2404810
INV-33-0095,2026-05,CUS-0095,CTR-0095,recurring,2404810,2404810,2404810
INV-33-0096,2026-05,CUS-0096,CTR-0096,recurring,2404810,2404810,2404810
INV-33-0097,2026-05,CUS-0097,CTR-0097,recurring,2404810,2404810,2404810
INV-33-0098,2026-05,CUS-0098,CTR-0098,recurring,2404810,2404810,2404810
INV-33-0099,2026-05,CUS-0099,CTR-0099,recurring,2404810,2404810,2404810
INV-33-0100,2026-05,CUS-0100,CTR-0100,recurring,2404810,2404810,2404810
INV-33-0101,2026-05,CUS-0101,CTR-0101,recurring,2404810,2404810,2404810
INV-33-0102,2026-05,CUS-0102,CTR-0102,recurring,2404810,2404810,2404810
INV-33-0103,2026-05,CUS-0103,CTR-0103,recurring,2404810,2404810,2404810
INV-33-0104,2026-05,CUS-0104,CTR-0104,recurring,2404810,2404810,2404810
INV-33-0105,2026-05,CUS-0105,CTR-0105,recurring,2404810,2404810,2404810
INV-33-0106,2026-05,CUS-0106,CTR-0106,recurring,2404810,2404810,2404810
INV-33-0107,2026-05,CUS-0107,CTR-0107,recurring,2404810,2404810,2404810
INV-33-0108,2026-05,CUS-0108,CTR-0108,recurring,2404810,2404810,2404810
INV-33-0109,2026-05,CUS-0109,CTR-0109,recurring,2404810,2404810,2404810
INV-33-0110,2026-05,CUS-0110,CTR-0110,recurring,2404810,2404810,2404810
INV-33-0111,2026-05,CUS-0111,CTR-0111,recurring,2404810,2404810,2404810
INV-33-0112,2026-05,CUS-0112,CTR-0112,recurring,2404810,2404810,2404810
INV-33-0113,2026-05,CUS-0113,CTR-0113,recurring,2404810,2404810,2404810
INV-33-0114,2026-05,CUS-0114,CTR-0114,recurring,2404810,2404810,2404810
INV-33-0115,2026-05,CUS-0115,CTR-0115,recurring,2404810,2404810,2404810
INV-33-0116,2026-05,CUS-0116,CTR-0116,recurring,2404810,2404810,2404810
INV-33-0117,2026-05,CUS-0117,CTR-0117,recurring,2404810,2404810,2404810
INV-33-0118,2026-05,CUS-0118,CTR-0118,recurring,2404810,2404810,2404810
INV-33-0119,2026-05,CUS-0119,CTR-0119,recurring,2404810,2404810,2404810
INV-33-0120,2026-05,CUS-0120,CTR-0120,recurring,2404810,2404810,2404810
INV-33-0121,2026-05,CUS-0121,CTR-0121,recurring,2404810,2404810,2404810
INV-33-0122,2026-05,CUS-0122,CTR-0122,recurring,2404810,2404810,2404810
INV-33-0123,2026-05,CUS-0123,CTR-0123,recurring,2404810,2404810,2404810
INV-33-0124,2026-05,CUS-0124,CTR-0124,recurring,2404810,2404810,2404810
INV-33-0125,2026-05,CUS-0125,CTR-0125,recurring,2404810,2404810,2404810
INV-33-0126,2026-05,CUS-0126,CTR-0126,recurring,2404810,2404810,2404810
INV-33-0127,2026-05,CUS-0127,CTR-0127,recurring,2404810,2404810,2404810
INV-33-0128,2026-05,CUS-0128,CTR-0128,recurring,2404810,2404810,2404810
INV-33-0129,2026-05,CUS-0129,CTR-0129,recurring,2404810,2404810,2404810
INV-33-0130,2026-05,CUS-0130,CTR-0130,recurring,2404810,2404810,2404810
INV-33-0131,2026-05,CUS-0131,CTR-0131,recurring,2404810,2404810,2404810
INV-33-0132,2026-05,CUS-0132,CTR-0132,recurring,2404810,2404810,2404810
INV-33-0133,2026-05,CUS-0133,CTR-0133,recurring,2404810,2404810,2404810
INV-33-0134,2026-05,CUS-0134,CTR-0134,recurring,2404810,2404810,2404810
INV-33-0135,2026-05,CUS-0135,CTR-0135,recurring,2404810,2404810,2404810
INV-33-0136,2026-05,CUS-0136,CTR-0136,recurring,2404810,2404810,2404810
INV-33-0137,2026-05,CUS-0137,CTR-0137,recurring,2404810,2404810,2404810
INV-33-0138,2026-05,CUS-0138,CTR-0138,recurring,2404810,2404810,2404810
INV-33-0139,2026-05,CUS-0139,CTR-0139,recurring,2404810,2404810,2404810
INV-33-0140,2026-05,CUS-0140,CTR-0140,recurring,2404810,2404810,2404810
INV-33-0141,2026-05,CUS-0141,CTR-0141,recurring,2404810,2404810,2404810
INV-33-0142,2026-05,CUS-0142,CTR-0142,recurring,2404810,2404810,2404810
INV-33-0143,2026-05,CUS-0143,CTR-0143,recurring,2404810,2404810,2404810
INV-33-0144,2026-05,CUS-0144,CTR-0144,recurring,2404810,2404810,2404810
INV-33-0145,2026-05,CUS-0145,CTR-0145,recurring,2404810,2404810,2404810
INV-33-0146,2026-05,CUS-0146,CTR-0146,recurring,2404810,2404810,2404810
INV-33-0147,2026-05,CUS-0147,CTR-0147,recurring,2404810,2404810,2404810
INV-33-0148,2026-05,CUS-0148,CTR-0148,recurring,2404810,2404810,2404810
INV-33-0149,2026-05,CUS-0149,CTR-0149,recurring,2404810,2404810,2404810
INV-33-0150,2026-05,CUS-0150,CTR-0150,recurring,2404810,2404810,2404810
INV-33-0151,2026-05,CUS-0151,CTR-0151,recurring,2404810,2404810,2404810
INV-33-0152,2026-05,CUS-0152,CTR-0152,recurring,2404810,2404810,2404810
INV-33-0153,2026-05,CUS-0153,CTR-0153,recurring,2404810,2404810,2404810
INV-33-0154,2026-05,CUS-0154,CTR-0154,recurring,2404810,2404810,2404810
INV-33-0155,2026-05,CUS-0155,CTR-0155,recurring,2404810,2404810,2404810
INV-33-0156,2026-05,CUS-0156,CTR-0156,recurring,2404810,2404810,2404810
INV-33-0157,2026-05,CUS-0157,CTR-0157,recurring,2404810,2404810,2404810
INV-33-0158,2026-05,CUS-0158,CTR-0158,recurring,2404810,2404810,2404810
INV-33-0159,2026-05,CUS-0159,CTR-0159,recurring,2404810,2404810,2404810
INV-33-0160,2026-05,CUS-0160,CTR-0160,recurring,2404810,2404810,2404810
INV-33-0161,2026-05,CUS-0161,CTR-0161,recurring,2404810,2404810,2404810
INV-33-0162,2026-05,CUS-0162,CTR-0162,recurring,2404810,2404810,2404810
INV-33-0163,2026-05,CUS-0163,CTR-0163,recurring,2404810,2404810,2404810
INV-33-0164,2026-05,CUS-0164,CTR-0164,recurring,2404810,2404810,2404810
INV-33-0165,2026-05,CUS-0165,CTR-0165,recurring,2404810,2404810,2404810
INV-33-0166,2026-05,CUS-0166,CTR-0166,recurring,2404810,2404810,2404810
INV-33-0167,2026-05,CUS-0167,CTR-0167,recurring,2404810,2404810,2404810
INV-33-0168,2026-05,CUS-0168,CTR-0168,recurring,2404810,2404810,2404810
INV-33-0169,2026-05,CUS-0169,CTR-0169,recurring,2404810,2404810,2404810
INV-33-0170,2026-05,CUS-0170,CTR-0170,recurring,2404810,2404810,2404810
INV-33-0171,2026-05,CUS-0171,CTR-0171,recurring,2404810,2404810,2404810
INV-33-0172,2026-05,CUS-0172,CTR-0172,recurring,2404810,2404810,2404810
INV-33-0173,2026-05,CUS-0173,CTR-0173,recurring,2404810,2404810,2404810
INV-33-0174,2026-05,CUS-0174,CTR-0174,recurring,2404810,2404810,2404810
INV-33-0175,2026-05,CUS-0175,CTR-0175,recurring,2404810,2404810,2404810
INV-33-0176,2026-05,CUS-0176,CTR-0176,recurring,2404810,2404810,2404810
INV-33-0177,2026-05,CUS-0177,CTR-0177,recurring,2404810,2404810,2404810
INV-33-0178,2026-05,CUS-0178,CTR-0178,recurring,2404810,2404810,2404810
INV-33-0179,2026-05,CUS-0179,CTR-0179,recurring,2404810,2404810,2404810
INV-33-0180,2026-05,CUS-0180,CTR-0180,recurring,2404810,2404810,2404810
INV-33-0181,2026-05,CUS-0181,CTR-0181,recurring,2404810,2404810,2404810
INV-33-0182,2026-05,CUS-0182,CTR-0182,recurring,2404810,2404810,2404810
INV-33-0183,2026-05,CUS-0183,CTR-0183,recurring,2404810,2404810,2404810
INV-33-0184,2026-05,CUS-0184,CTR-0184,recurring,2404810,2404810,2404810
INV-33-0185,2026-05,CUS-0185,CTR-0185,recurring,2404810,2404810,2404810
INV-33-0186,2026-05,CUS-0186,CTR-0186,recurring,2404810,2404810,2404810
INV-33-0187,2026-05,CUS-0187,CTR-0187,recurring,2404810,2404810,2404810
INV-33-0188,2026-05,CUS-0188,CTR-0188,recurring,2404810,2404810,2404810
INV-33-0189,2026-05,CUS-0189,CTR-0189,recurring,2404810,2404810,2404810
INV-33-0190,2026-05,CUS-0190,CTR-0190,recurring,2404810,2404810,2404810
INV-33-0191,2026-05,CUS-0191,CTR-0191,recurring,2404810,2404810,2404810
INV-33-0192,2026-05,CUS-0192,CTR-0192,recurring,2404810,2404810,2404810
INV-33-0193,2026-05,CUS-0193,CTR-0193,recurring,2404810,2404810,2404810
INV-33-0194,2026-05,CUS-0194,CTR-0194,recurring,2404810,2404810,2404810
INV-33-0195,2026-05,CUS-0195,CTR-0195,recurring,2404810,2404810,2404810
INV-33-0196,2026-05,CUS-0196,CTR-0196,recurring,2404810,2404810,2404810
INV-33-0197,2026-05,CUS-0197,CTR-0197,recurring,2404810,2404810,2404810
INV-33-0198,2026-05,CUS-0198,CTR-0198,recurring,2404810,2404810,2404810
INV-33-0199,2026-05,CUS-0199,CTR-0199,recurring,2404810,2404810,2404810
INV-33-0200,2026-05,CUS-0200,CTR-0200,recurring,2404810,2404810,2404810
INV-33-0201,2026-05,CUS-0201,CTR-0201,recurring,2404810,2404810,2404810
INV-33-0202,2026-05,CUS-0202,CTR-0202,recurring,2404810,2404810,2404810
INV-33-0203,2026-05,CUS-0203,CTR-0203,recurring,2404810,2404810,2404810
INV-33-0204,2026-05,CUS-0204,CTR-0204,recurring,2404810,2404810,2404810
INV-33-0205,2026-05,CUS-0205,CTR-0205,recurring,2404810,2404810,2404810
INV-33-0206,2026-05,CUS-0206,CTR-0206,recurring,2404810,2404810,2404810
INV-33-0207,2026-05,CUS-0207,CTR-0207,recurring,2404810,2404810,2404810
INV-33-0208,2026-05,CUS-0208,CTR-0208,recurring,2404810,2404810,2404810
INV-33-0209,2026-05,CUS-0209,CTR-0209,recurring,2404810,2404810,2404810
INV-33-0210,2026-05,CUS-0210,CTR-0210,recurring,2404810,2404810,2404810
INV-33-0211,2026-05,CUS-0211,CTR-0211,recurring,2404810,2404810,2404810
INV-33-0212,2026-05,CUS-0212,CTR-0212,recurring,2404810,2404810,2404810
INV-33-0213,2026-05,CUS-0213,CTR-0213,recurring,2404810,2404810,2404810
INV-33-0214,2026-05,CUS-0214,CTR-0214,recurring,2404810,2404810,2404810
INV-33-0215,2026-05,CUS-0215,CTR-0215,recurring,2404810,2404810,2404810
INV-33-0216,2026-05,CUS-0216,CTR-0216,recurring,2404810,2404810,2404810
INV-33-0217,2026-05,CUS-0217,CTR-0217,recurring,2404810,2404810,2404810
INV-33-0218,2026-05,CUS-0218,CTR-0218,recurring,2404810,2404810,2404810
INV-33-0219,2026-05,CUS-0219,CTR-0219,recurring,2404810,2404810,2404810
INV-33-0220,2026-05,CUS-0220,CTR-0220,recurring,2404810,2404810,2404810
INV-33-0221,2026-05,CUS-0221,CTR-0221,recurring,2404810,2404810,2404810
INV-33-0222,2026-05,CUS-0222,CTR-0222,recurring,2404810,2404810,2404810
INV-33-0223,2026-05,CUS-0223,CTR-0223,recurring,2404810,2404810,2404810
INV-33-0224,2026-05,CUS-0224,CTR-0224,recurring,2404810,2404810,2404810
INV-33-0225,2026-05,CUS-0225,CTR-0225,recurring,2404810,2404810,2404810
INV-33-0226,2026-05,CUS-0226,CTR-0226,recurring,2404810,2404810,2404810
INV-33-0227,2026-05,CUS-0227,CTR-0227,recurring,2404810,2404810,2404810
INV-33-0228,2026-05,CUS-0228,CTR-0228,recurring,2404810,2404810,2404810
INV-33-0229,2026-05,CUS-0229,CTR-0229,recurring,2404810,2404810,2404810
INV-33-0230,2026-05,CUS-0230,CTR-0230,recurring,2404810,2404810,2404810
INV-33-0231,2026-05,CUS-0231,CTR-0231,recurring,2404810,2404810,2404810
INV-33-0232,2026-05,CUS-0232,CTR-0232,recurring,2404810,2404810,2404810
INV-33-0233,2026-05,CUS-0233,CTR-0233,recurring,2404810,2404810,2404810
INV-33-0234,2026-05,CUS-0234,CTR-0234,recurring,2404810,2404810,2404810
INV-33-0235,2026-05,CUS-0235,CTR-0235,recurring,2404810,2404810,2404810
INV-33-0236,2026-05,CUS-0236,CTR-0236,recurring,2404810,2404810,2404810
INV-33-0237,2026-05,CUS-0237,CTR-0237,recurring,2404810,2404810,2404810
INV-33-0238,2026-05,CUS-0238,CTR-0238,recurring,2404810,2404810,2404810
INV-33-0239,2026-05,CUS-0239,CTR-0239,recurring,2404810,2404810,2404810
INV-33-0240,2026-05,CUS-0240,CTR-0240,recurring,2404810,2404810,2404810
INV-33-0241,2026-05,CUS-0241,CTR-0241,recurring,2404810,2404810,2404810
INV-33-0242,2026-05,CUS-0242,CTR-0242,recurring,2404810,2404810,2404810
INV-33-0243,2026-05,CUS-0243,CTR-0243,recurring,2404810,2404810,2404810
INV-33-0244,2026-05,CUS-0244,CTR-0244,recurring,2404810,2404810,2404810
INV-33-0245,2026-05,CUS-0245,CTR-0245,recurring,2404810,2404810,2404810
INV-33-0246,2026-05,CUS-0246,CTR-0246,recurring,2404810,2404810,2404810
INV-33-0247,2026-05,CUS-0247,CTR-0247,recurring,2404810,2404810,2404810
INV-33-0248,2026-05,CUS-0248,CTR-0248,recurring,2404810,2404810,2404810
INV-33-0249,2026-05,CUS-0249,CTR-0249,recurring,2404810,2404810,2404810
INV-33-0250,2026-05,CUS-0250,CTR-0250,recurring,2404810,2404810,2404810
INV-33-0251,2026-05,CUS-0251,CTR-0251,recurring,2404810,2404810,2404810
INV-33-0252,2026-05,CUS-0252,CTR-0252,recurring,2404810,2404810,2404810
INV-33-0253,2026-05,CUS-0253,CTR-0253,recurring,2404810,2404810,2404810
INV-33-0254,2026-05,CUS-0254,CTR-0254,recurring,2404810,2404810,2404810
INV-33-0255,2026-05,CUS-0255,CTR-0255,recurring,2404810,2404810,2404810
INV-33-0256,2026-05,CUS-0256,CTR-0256,recurring,2404810,2404810,2404810
INV-33-0257,2026-05,CUS-0257,CTR-0257,recurring,2404810,2404810,2404810
INV-33-0258,2026-05,CUS-0258,CTR-0258,recurring,2404810,2404810,2404810
INV-33-0259,2026-05,CUS-0259,CTR-0259,recurring,2404810,2404810,2404810
INV-33-0260,2026-05,CUS-0260,CTR-0260,recurring,2404810,2404810,2404810
INV-33-0261,2026-05,CUS-0261,CTR-0261,recurring,2404810,2404810,2404810
INV-33-0262,2026-05,CUS-0262,CTR-0262,recurring,2404810,2404810,2404810
INV-33-0263,2026-05,CUS-0263,CTR-0263,recurring,2404810,2404810,2404810
INV-33-0264,2026-05,CUS-0264,CTR-0264,recurring,2404810,2404810,2404810
INV-33-0265,2026-05,CUS-0265,CTR-0265,recurring,2404810,2404810,2404810
INV-33-0266,2026-05,CUS-0266,CTR-0266,recurring,2404810,2404810,2404810
INV-33-0267,2026-05,CUS-0267,CTR-0267,recurring,2404810,2404810,2404810
INV-33-0268,2026-05,CUS-0268,CTR-0268,recurring,2404810,2404810,2404810
INV-33-0269,2026-05,CUS-0269,CTR-0269,recurring,2404810,2404810,2404810
INV-33-0270,2026-05,CUS-0270,CTR-0270,recurring,2404810,2404810,2404810
INV-33-0271,2026-05,CUS-0271,CTR-0271,recurring,2404810,2404810,2404810
INV-33-0272,2026-05,CUS-0272,CTR-0272,recurring,2404810,2404810,2404810
INV-33-0273,2026-05,CUS-0273,CTR-0273,recurring,2404810,2404810,2404810
INV-33-0274,2026-05,CUS-0274,CTR-0274,recurring,2404810,2404810,2404810
INV-33-0275,2026-05,CUS-0275,CTR-0275,recurring,2404810,2404810,2404810
INV-33-0276,2026-05,CUS-0276,CTR-0276,recurring,2404810,2404810,2404810
INV-33-0277,2026-05,CUS-0277,CTR-0277,recurring,2404810,2404810,2404810
INV-33-0278,2026-05,CUS-0278,CTR-0278,recurring,2404810,2404810,2404810
INV-33-0279,2026-05,CUS-0279,CTR-0279,recurring,2404810,2404810,2404810
INV-33-0280,2026-05,CUS-0280,CTR-0280,recurring,2404810,2404810,2404810
INV-33-0281,2026-05,CUS-0281,CTR-0281,recurring,2404810,2404810,2404810
INV-33-0282,2026-05,CUS-0282,CTR-0282,recurring,2404810,2404810,2404810
INV-33-0283,2026-05,CUS-0283,CTR-0283,recurring,2404810,2404810,2404810
INV-33-0284,2026-05,CUS-0284,CTR-0284,recurring,2404810,2404810,2404810
INV-33-0285,2026-05,CUS-0285,CTR-0285,recurring,2404810,2404810,2404810
INV-33-0286,2026-05,CUS-0286,CTR-0286,recurring,2404810,2404810,2404810
INV-33-0287,2026-05,CUS-0287,CTR-0287,recurring,2404810,2404810,2404810
INV-33-0288,2026-05,CUS-0288,CTR-0288,recurring,2404810,2404810,2404810
INV-33-0289,2026-05,CUS-0289,CTR-0289,recurring,2404810,2404810,2404810
INV-33-0290,2026-05,CUS-0290,CTR-0290,recurring,2404810,2404810,2404810
INV-33-0291,2026-05,CUS-0291,CTR-0291,recurring,2404810,2404810,2404810
INV-33-0292,2026-05,CUS-0292,CTR-0292,recurring,2404810,2404810,2404810
INV-33-0293,2026-05,CUS-0293,CTR-0293,recurring,2404810,2404810,2404810
INV-33-0294,2026-05,CUS-0294,CTR-0294,recurring,2404810,2404810,2404810
INV-33-0295,2026-05,CUS-0295,CTR-0295,recurring,2404810,2404810,2404810
INV-33-0296,2026-05,CUS-0296,CTR-0296,recurring,2404810,2404810,2404810
INV-33-0297,2026-05,CUS-0297,CTR-0297,recurring,2404810,2404810,2404810
INV-33-0298,2026-05,CUS-0298,CTR-0298,recurring,2404810,2404810,2404810
INV-33-0299,2026-05,CUS-0299,CTR-0299,recurring,2404810,2404810,2404810
INV-33-0300,2026-05,CUS-0300,CTR-0300,recurring,2404810,2404810,2404810
INV-33-0301,2026-05,CUS-0301,CTR-0301,recurring,2404810,2404810,2404810
INV-33-0302,2026-05,CUS-0302,CTR-0302,recurring,2404810,2404810,2404810
INV-33-0303,2026-05,CUS-0303,CTR-0303,recurring,2404810,2404810,2404810
INV-33-0304,2026-05,CUS-0304,CTR-0304,recurring,2404810,2404810,2404810
INV-33-0305,2026-05,CUS-0305,CTR-0305,recurring,2404810,2404810,2404810
INV-33-0306,2026-05,CUS-0306,CTR-0306,recurring,2404810,2404810,2404810
INV-33-0307,2026-05,CUS-0307,CTR-0307,recurring,2404810,2404810,2404810
INV-33-0308,2026-05,CUS-0308,CTR-0308,recurring,2404810,2404810,2404810
